Kids,HouseholdSize,Sex,Vehicles,Food,Housing,Alcohol,Debt,income_category
0,2,male,2,50.693,332.2,13.869,62.915,Medium
0,1,male,1,55.55,306.66,19.963,72.004,Low
0,2,male,0,70.206,317.54,11.964,49.809,High
2,4,male,1,46.672,298.58,18.728,40.778,Medium
0,2,male,3,55.581,250.42,20.057,0,Medium
0,3,male,2,50.845,294.35,19.315,46.006,Medium
0,1,female,0,56.155,339.03,14.186,34.22,Low
0,3,male,1,47.073,402.78,15.04,0,Medium
1,4,male,2,53.757,350.79,17.79,78.478,Medium
0,3,male,1,41.387,353.19,22.6,71.93,Medium
0,3,male,1,50.971,246.17,19.236,38.48,Medium
2,3,female,0,48.586,221.6,15.487,37.996,Low
0,1,female,2,57.615,274.67,15.181,43.159,Medium
3,5,female,2,44.319,335.99,17.938,77.737,High
1,4,male,0,73.354,360.75,14.356,53.059,Medium
0,1,female,2,85.099,319.29,22.177,80.261,Low
0,1,male,1,54.918,265.73,18.888,93.875,Low
0,1,female,1,76.028,304.74,15.672,63.524,Medium
1,5,male,0,72.997,449.61,16.744,84.785,Medium
0,2,female,1,47.883,266,19.653,90.359,Medium
0,2,female,0,54.796,374.33,11.748,56.56,Medium
0,2,male,1,45.878,328.99,16.523,70.131,High
2,3,female,0,29.951,311.34,14.536,62.433,Low
0,1,female,3,47.901,322.12,18.233,75.028,Low
2,3,female,2,61.645,325.62,15.123,62.628,Medium
0,2,female,0,64.543,259.9,20.093,58.526,Low
0,1,male,0,72.248,351.66,17.621,67.25,Medium
2,4,male,2,58.149,282.78,16.351,84.678,Medium
0,2,female,1,67.12,301.84,17.242,77.658,Medium
3,5,male,2,33.474,212.39,14.493,71.621,High
0,2,male,1,32.973,274.46,17.104,0,Medium
3,5,male,1,55.336,357.88,17.135,78.93,High
2,4,male,2,43.272,271.09,14.934,90.486,High
0,2,female,1,59.506,261.43,14.173,69.416,Medium
1,3,male,2,60.073,322.01,20.525,106.14,Medium
0,2,female,1,56.43,279.6,17.574,44.152,Medium
1,3,male,1,63.605,339.77,19.17,66.222,High
0,2,male,2,38.075,303.47,14.885,58.436,Low
0,1,female,1,45.517,249.21,17.765,0,Medium
0,1,female,1,76.795,357.59,18.453,59.613,Medium
2,4,male,2,55.126,321.99,15.968,88.799,Medium
0,1,male,0,51.718,379.92,17.537,69.251,Low
0,1,female,0,39.283,243.7,18.5,61.458,Medium
0,2,male,1,57.254,257.97,15.24,52.644,Medium
1,2,female,1,61.937,326.1,17.197,77.975,Medium
3,4,female,1,63.354,385.24,17.033,76.284,Low
0,3,male,1,46.481,296.63,17.259,44.17,Medium
0,2,male,0,63.294,470.82,15.915,113.316,Medium
0,2,male,1,54.543,296.02,13.81,36.575,Medium
0,3,male,0,35.854,333.61,21.94,84.45,Low
0,2,male,1,53.101,315.12,16.459,76.656,Low
0,2,male,0,43.722,350.09,18.769,79.784,Medium
1,4,female,0,73.343,331.18,19.152,84.874,Medium
0,2,male,3,44.725,321.02,14.875,50.565,High
0,2,male,1,82.006,305.67,15.634,66.715,High
0,1,male,0,60.035,353.92,13.878,81.283,Low
0,2,female,1,55.69,528.53,15.699,51.658,Medium
0,2,male,1,56.774,413.62,14.92,44.219,Medium
2,3,female,1,59.693,421.33,18.193,70.239,Medium
1,3,male,1,56.507,307.33,15.811,53.633,Medium
0,1,female,2,36.183,202.64,17.484,43.783,Low
0,1,male,1,60.714,378.1,19.874,53.251,Medium
0,1,female,1,64.997,262.52,15.806,49.101,Low
0,2,female,1,63.665,288.79,19.625,67.187,Medium
0,1,male,0,59.831,302.51,18.678,55.575,Low
3,5,male,0,59.88,321.04,14.218,38.182,Medium
0,2,female,0,69.133,351.52,18.176,55.366,Medium
0,1,male,0,71.041,308.09,16.358,66.098,Low
0,3,male,0,78.4,281.54,14.867,61.966,High
0,2,female,1,49.655,323.04,13.608,63.535,Medium
0,1,female,1,44.774,389.61,16.104,55.022,Medium
2,4,male,1,33.886,277.49,15.121,67.888,High
0,1,male,0,43.802,415.23,13.621,49.594,Low
0,1,female,2,54.519,293.77,18.595,79.236,Medium
0,2,male,1,60.903,300.64,15.941,59.56,High
NA,NA,NA,1,52.172,356.02,17.95,54.398,NA
2,4,male,0,50.886,214.3,19.283,42.01,Medium
0,2,female,0,48.231,409.39,15.8,44.526,Low
0,2,male,0,55.891,319.5,13.634,46.139,High
0,2,male,1,75.764,335.25,13.725,51.676,Medium
0,2,female,1,45.223,284.78,11.381,47.387,Medium
0,2,female,3,53.64,290.35,17.237,67.922,High
2,3,male,1,57.147,395.19,10.202,49.786,Low
0,4,male,0,46.174,281.62,17.914,70.615,Medium
0,1,female,2,55.858,312.8,21.504,83.102,Low
3,5,male,1,54.101,212.24,16.509,49.287,Low
3,5,male,0,73.211,322.6,22.44,47.283,Medium
2,3,female,2,34.87,308.96,13.996,69.305,Low
0,2,female,3,49.202,283.53,13.295,49.13,Low
1,2,male,1,69.879,382.77,14.615,39.073,Medium
0,2,male,2,70.114,315.45,19.509,49.368,Low
2,3,female,0,72.873,320.69,20.711,53.377,Medium
0,2,male,1,70.1,358.65,19.501,66.727,Low
0,1,female,1,67.174,363.76,18.858,75.404,Low
0,1,female,1,53.98,275.25,17.699,47.004,Medium
0,2,female,2,51.194,279.02,21.779,46.216,Medium
0,2,female,1,58.464,288.22,15.358,59.537,High
0,1,male,2,44.135,345.22,17.15,72.223,Low
1,3,female,2,37.987,345.47,17.642,46.501,Medium
0,2,male,0,63.936,289.22,20.107,48.9,Medium
3,5,male,0,44.741,281.13,10.281,44.814,Medium
0,2,female,0,51.841,335.62,17.613,62.788,Medium
0,3,female,0,54.565,555.93,15.124,63.634,Medium
1,3,female,0,47.089,414.06,17.777,104.977,Low
0,1,female,0,46.884,271.76,18.317,55.496,Low
0,2,male,0,47.805,277.63,19.455,84.984,Low
2,4,male,2,68.319,346.08,14.773,48.043,Medium
2,6,male,2,57.958,261.41,21.99,58.963,Medium
2,3,female,2,46.685,303.54,13.109,102.164,Medium
0,1,female,1,37.054,246.98,19.189,65.716,Low
0,1,female,2,55.192,252.61,16.042,70.597,Low
1,5,male,1,58.355,279.82,16.385,55.899,High
0,2,male,3,42.075,328.43,16.558,77.81,Medium
4,6,male,1,44.986,310.89,13.59,53.261,Low
0,2,male,1,68.423,399.77,18.052,65.965,Medium
0,2,female,2,67.758,383.48,17.136,60.389,Medium
1,2,female,1,52.962,364.71,18.217,55.958,Medium
0,1,female,0,56.024,349.55,15.771,68.529,Low
0,2,female,1,61.377,342.89,24.528,68.649,Low
0,2,female,0,45.515,300.34,15.363,79.101,Medium
0,2,female,2,70.643,316.89,10.878,53.626,Medium
0,2,female,2,66.405,283.33,23.396,76.796,High
0,1,male,0,65.238,294.69,18.816,80.941,Low
0,2,male,2,61.082,293.84,18.525,40.778,Medium
4,6,male,1,66.338,355.68,14.379,63.653,Medium
2,4,female,1,44.529,216.79,19.471,70.698,High
0,2,male,0,65.82,430.42,16.081,88.78,Medium
0,2,male,1,51.38,374.67,21.005,43.201,Medium
0,1,male,2,52.925,286.98,18.698,59.629,Low
1,2,female,0,46.633,261.99,11.632,67.823,Medium
2,3,female,1,72.462,294.15,17.124,42.795,Low
0,2,female,2,78.902,357.62,20.523,84.699,High
3,7,female,0,66.518,344.46,13.869,51.055,Medium
0,1,male,4,40.433,285.54,12.951,38.606,Medium
0,2,female,1,24.768,262.32,19.106,54.725,Medium
0,2,male,1,57.656,264.15,16.61,36.612,Medium
0,2,male,1,59.919,350.65,12.942,41.249,Medium
0,3,male,1,53.092,444.12,18.401,61.205,Medium
0,2,male,0,53.91,303.88,14.013,54.21,Medium
1,5,female,1,75.432,286.99,19.658,91.914,High
0,2,male,2,73.571,337.84,19.684,46.128,Medium
2,3,female,0,61.236,247.18,17.688,54.999,Medium
0,1,female,1,59.054,341.41,18.348,63.925,Low
0,2,female,1,62.71,338.08,18.458,49.878,Medium
2,4,male,1,42.593,255.87,14.344,85.199,Medium
0,2,female,1,55.317,360.59,17.871,54.064,Medium
0,2,female,1,41.624,353.74,17.721,66.058,Medium
1,3,male,1,68.863,368.61,14.888,48.203,Medium
1,3,male,2,71.305,297.73,16.272,54.35,Medium
0,1,male,2,50.656,253.81,17.83,29.825,Medium
0,1,female,1,55.574,321.91,18.048,58.499,Low
0,2,male,1,49.754,280.31,14.216,39.46,Medium
2,4,male,1,55.085,309.81,14.378,42.952,Medium
3,6,male,1,47.488,309.82,15.667,76.645,Medium
2,4,male,0,77.399,323.72,7.429,45.405,Medium
0,2,male,0,76.671,265.5,23.406,65.539,Medium
0,1,female,1,47.365,277.24,14.694,48.174,Low
0,2,male,1,39.489,284.72,14.552,35.963,High
0,1,female,1,67.13,363.09,18.464,59.374,Low
0,2,male,2,47.363,281.62,19.33,61.061,Medium
0,2,male,2,61.194,301.5,12.649,80.833,Medium
0,2,male,2,66.454,371.61,15.343,76.683,Medium
0,2,female,0,37.506,350.55,20.672,69.744,Medium
0,1,female,0,64.671,295.6,18.162,85.719,Medium
3,5,male,1,49.234,211.24,17.652,61.679,Medium
0,3,male,1,63.73,337.27,14.153,37.907,Medium
0,3,female,0,52.509,294.78,17.67,71.186,High
1,3,male,1,32.18,358.75,16.816,55.051,High
0,2,male,2,46.278,296.96,16.821,60.944,Medium
5,6,female,0,50.421,326.45,18.817,61.126,Low
0,2,male,0,67.389,358.09,16.305,0,High
0,2,female,3,75.923,479.04,17.989,88.846,Medium
0,2,male,0,70.701,286.79,16.363,56.062,Low
0,1,male,0,34.195,239.67,17.484,0,Low
0,2,male,1,70.029,293.44,16.09,31.672,Medium
0,3,male,1,49.43,337.24,17.302,47.025,Medium
1,3,male,1,45.197,284.58,18.302,62.393,Medium
1,3,male,1,55.122,319.45,16.09,94.199,Medium
0,3,male,3,49.82,368.26,14.972,74.333,Medium
0,3,female,1,63.615,336.74,13.664,69.349,Medium
0,3,male,1,27.121,207.56,16.824,55.446,Medium
0,1,male,1,45.823,262.2,16.215,56.044,Low
0,2,female,0,67.661,261.59,15.606,60.824,High
0,4,male,1,53.637,309.38,21.058,44.22,Medium
0,2,female,1,65.384,251.76,20.608,40.505,Medium
3,5,male,3,46.117,242.88,20.968,61.968,Medium
0,2,female,2,60.905,337.14,11.099,41.858,Medium
0,3,male,1,68.084,350.62,18.12,49.504,High
0,1,female,1,34.039,359.05,14.293,55.794,Low
0,2,female,1,43.818,322.61,19.812,62.658,High
0,2,female,2,49.555,289.92,11.923,44.049,Medium
0,2,male,1,75.102,358.92,14.331,56.133,High
3,5,male,1,23.553,279.62,20.652,78.679,Medium
0,1,female,1,52.222,306.61,19.357,55.992,Low
0,2,male,1,56.244,463.45,12.589,69.322,Medium
0,2,male,1,80.277,311.38,17.327,61.934,Medium
0,1,female,1,85.929,362.74,20.495,53.431,Medium
0,2,male,0,47.522,416.99,18.162,56.827,High
0,1,male,3,53.735,428.29,15.908,52.091,Low
0,3,male,3,71.48,275.18,15.105,47.318,Medium
1,3,male,0,83.14,352.93,15.895,61.988,Low
0,1,female,0,56.67,260.78,21.264,42.28,Low
0,2,male,0,47.64,342.17,19.823,53.954,Medium
2,3,female,3,50.417,254.46,10.846,37.315,Medium
0,2,male,2,60.302,312.24,15.876,67.256,Medium
3,5,male,2,46.795,335.83,20.758,47.915,Medium
0,1,female,2,59.076,310.72,21.23,55.476,Low
2,4,female,1,62.178,337.85,17.283,77.006,Low
0,3,male,0,63.051,362.22,13.413,40.661,Medium
0,3,male,2,44.979,314.7,19.992,65.185,Medium
0,2,female,0,48.468,358.33,20.484,70.585,Low
0,3,male,1,37.898,331.71,11.701,65.937,Medium
0,1,female,3,67.392,290.55,13.948,77.143,Low
2,3,female,1,60.49,449.2,16.257,49.896,Low
3,5,female,2,58.829,334.68,15.36,75.938,Low
0,1,female,1,42.101,307.91,20.339,75.571,Low
0,2,male,1,50.537,326.79,12.32,68.623,Medium
0,2,male,0,54.97,322.66,14.23,57.799,Medium
0,2,male,0,62.992,332.76,10.843,34.311,Medium
0,1,male,1,47.893,321.63,16.586,59.232,Low
0,1,male,0,64.305,311.55,19.456,58.596,Medium
0,1,female,1,50.582,295.91,17.617,59.905,Low
0,3,male,2,80.384,297.94,13.573,32.291,Medium
2,4,female,2,68.329,330.31,18.461,54.336,Medium
0,2,male,1,52.221,305.15,17.071,65.012,Medium
0,2,male,1,52.712,343.81,18.414,76.653,Low
1,3,male,1,56.775,406.53,18.467,72.431,Medium
0,4,male,1,54.955,350.11,13.915,52.2,High
0,1,male,2,73.082,280.81,17.69,48.965,Low
0,2,male,0,33.791,274.71,16.51,71.404,Low
0,2,male,0,60.059,255.16,20.459,71.448,Medium
0,1,female,1,56.322,277.75,18.818,51.648,Low
0,1,female,1,30.782,251.88,14.8,42.301,Low
0,1,female,0,72.341,340.89,15.805,54.989,Low
0,2,male,1,45.089,353.72,14.469,58.604,Medium
0,1,male,1,56.522,338.83,10.447,94,Low
0,3,female,0,47.374,404.38,9.497,31.229,High
0,2,male,2,60.042,263.6,18.784,89.105,Medium
0,1,female,0,42.91,307.21,19,109.53,Low
2,4,male,2,56.819,320.2,18.803,57.309,Medium
0,2,female,0,57.512,328.19,20.436,63.465,Medium
3,5,female,2,44.842,285.08,15.507,52.121,High
0,2,female,3,57.848,308.04,21.36,52.34,High
0,2,male,0,67.34,328.64,16.219,56.21,High
0,4,female,0,68.323,359.58,15.911,71.484,High
1,2,male,1,56.966,321.34,16.542,79.145,Medium
2,4,male,2,45.985,276.74,16.782,49.219,Low
0,2,male,1,42.353,321.73,14.505,58.994,Low
0,1,male,1,28.42,271.67,15.833,61.051,Medium
3,5,male,2,46.524,296.72,19.403,83.867,Medium
0,1,female,2,34.602,220.43,17.94,109.567,Low
0,2,male,0,77.472,322.89,20.894,62.197,Medium
0,2,male,3,71.981,361.28,18.123,50.382,Medium
2,4,male,3,50.878,382.83,16.826,58.204,Medium
0,2,male,0,27.86,231.79,22.441,45.109,Medium
2,4,male,0,40.049,368.66,16.962,61.233,Medium
2,4,male,2,82.999,360.3,21.41,71.112,Medium
0,2,male,1,70.257,356.86,17.816,56.158,Medium
0,1,female,2,58.032,312.14,16.103,54.078,Low
0,2,male,2,70.487,329.34,16.579,58.796,Medium
3,5,male,2,78.154,383.7,18.44,59.971,Medium
0,1,female,1,46.129,310.99,19.437,NA,Low
1,3,male,0,53.187,279.84,17.243,54.969,Medium
0,1,female,2,79.191,272.42,10.211,32.604,Low
0,2,male,2,66.06,356.81,17.786,56.619,High
0,2,male,2,46.074,320.59,13.834,57.589,Medium
0,3,male,0,31.762,233.96,13.937,56.659,Medium
0,1,female,1,44.301,317.15,16.061,72.762,Medium
0,2,male,1,49.094,265.5,16.99,69.879,Medium
0,1,female,1,42.109,249.27,21.155,0,Low
0,3,male,2,46.397,311.35,16.983,80.179,Medium
1,3,male,0,62.443,313.39,19.283,62.112,Medium
0,2,female,3,53.945,305.07,21.176,98.158,Medium
1,2,female,1,60.686,331.86,17.733,62.959,Medium
1,2,female,2,45.476,282.85,24.119,69.689,Low
1,3,male,1,46.916,317.31,13.531,69.643,Medium
0,2,male,0,52.023,277.53,17.138,50.257,Medium
0,1,female,0,68.473,272.98,21.109,68.679,Medium
0,2,male,1,57.554,334.53,14.994,50.486,Low
1,3,male,2,46.284,350.11,20.24,63.87,Medium
1,4,male,1,62.386,344.52,18.911,86.529,Medium
2,4,male,3,97.373,357.16,16.957,61.609,Medium
0,2,male,2,62.544,335.74,18.408,43.648,Medium
2,5,male,1,38.709,324.34,20.58,74.787,High
3,5,male,1,62.53,271.49,19.389,56.262,Medium
1,3,male,1,53.302,335.92,14.623,65.711,Medium
0,1,female,2,59.377,273.44,16.496,56.075,Medium
0,1,female,1,48.796,339.05,16.699,40.198,Low
2,4,male,2,56.817,258.91,11.93,37.773,High
1,3,female,1,51.911,268.07,14.676,44.907,Medium
0,1,male,2,46.453,300.02,11.126,72.595,Medium
1,2,female,0,56.103,408.05,17.358,68.154,Medium
0,2,male,1,72.789,423.32,12.633,46.411,Medium
1,3,female,0,52.405,319.5,11.951,51.975,High
0,2,female,2,50.042,235.69,24.128,57.407,Medium
0,1,male,0,52.863,367.92,19.642,78.865,Low
0,2,female,0,52.218,242.47,13.212,42.061,High
0,1,female,0,55.37,377.89,13.908,59.144,Low
1,3,male,1,44.15,329.72,19.934,34.5,Medium
0,1,male,1,53.706,269.73,14.955,81.787,Medium
0,3,male,0,52.831,311.65,18.32,73.723,High
0,1,female,2,40.695,285.21,17.347,82.66,Low
1,4,male,0,48.134,276.83,19.553,54.012,Medium
1,3,male,1,54.316,302.63,24.947,63.104,Medium
2,4,male,1,77.61,362.95,15.002,55.28,Medium
0,2,male,2,85.59,324.66,18.396,0,Medium
0,2,male,2,42.757,281.97,16.591,74.868,Medium
1,4,male,2,46.81,316.68,16.888,57.779,Medium
0,2,male,4,78.826,330.37,17.51,64.499,Medium
0,3,female,2,35.234,242.31,7.642,58.779,Medium
3,5,male,1,84.305,343.45,17.758,68.021,Medium
0,2,male,1,53.77,285.73,18.181,56.602,Medium
3,5,female,1,71.321,359.6,22.623,52.448,Medium
0,2,female,2,69.996,317.99,17.19,57.172,Low
1,2,female,0,42.685,264.56,18.043,79.359,Low
2,4,male,1,59.974,290.56,13.474,51.551,High
2,4,male,2,66.121,308.88,16.183,56.226,Medium
0,2,female,1,55.398,356.49,20.836,54.015,High
4,6,male,2,74.539,362.24,16.929,58.191,Medium
0,2,male,2,60.964,429.43,16.59,72.662,Medium
2,4,male,3,38.786,230.02,18.755,65.097,High
0,2,male,0,49.171,309.05,17.296,61.289,Medium
0,1,male,1,42.56,271.65,19.065,78.316,Low
0,1,female,0,71.702,594.97,13.48,72.946,Low
1,4,female,0,76.05,325.73,17.908,0,Medium
0,2,female,2,57.745,246.69,16.017,74.305,Medium
0,1,male,2,46.547,296.97,12.791,70.384,Medium
0,4,male,0,44.504,306.29,17.024,58.667,High
0,2,male,1,35.501,274.53,17.334,86.62,Low
0,1,female,0,53.398,275.16,17.77,75.073,Low
0,1,male,3,59.955,279.29,15.089,45.104,Medium
0,1,male,0,38.705,261.03,13.221,28.991,Low
0,2,male,1,47.987,234.45,17.474,23.044,Medium
2,4,male,0,61.832,288.34,19.933,55.78,Medium
NA,NA,NA,2,25.614,342.76,10.584,54.018,NA
1,2,female,1,65.954,334.63,19.697,73.935,Low
0,1,female,3,44.562,265.31,20.213,63.544,Low
0,3,male,2,62.645,324.16,19.184,92.949,Medium
0,1,female,1,39.074,364.12,15.552,57.819,Low
0,1,female,1,60.628,263.11,19.207,68.3,Low
0,1,female,1,54.251,366.46,12.942,59.123,Medium
1,3,female,0,48.597,305.21,18.877,52.525,Medium
0,3,male,0,50.254,352.44,13.187,59.735,Medium
0,2,female,0,67.952,340.5,18.01,61.607,Medium
0,3,male,1,55.755,282.89,17.654,49.651,Medium
0,2,male,0,51.869,227.34,15.256,42.811,Medium
2,4,male,0,65.388,373.56,18.571,78.421,Medium
0,2,male,1,41.331,255.53,13.74,66.2,Medium
2,5,male,2,48.26,259.82,12.274,49.553,Medium
2,4,male,1,50.69,295.56,14.902,58.862,Medium
2,3,female,1,65.992,315.37,14.278,57.779,Low
0,1,male,1,61.318,352.6,9.225,44.112,Low
0,1,female,1,56.403,281.33,23.035,52.245,Low
0,3,male,2,44.433,269.45,14.791,68.84,Medium
2,4,male,2,40.714,283.08,17.988,53.637,Medium
0,2,female,1,40.016,241.31,14.873,52.572,Medium
0,2,male,3,61.67,331.18,14.148,61.075,Medium
0,1,male,0,66.603,337.49,11.727,47.264,Low
1,3,female,1,61.75,336.77,15.524,74.842,Medium
0,2,male,2,53.981,299.72,16.365,87.015,Medium
0,3,female,1,60.988,298.29,20.591,45.151,Medium
0,3,male,2,64.209,363.12,16.758,33.879,Medium
0,2,female,2,47.769,288.13,20.354,75.516,High
0,2,male,2,48.553,373.37,18.424,96.371,High
0,1,female,0,78.136,316.18,17.688,76.071,Low
0,1,female,0,64.18,393.28,21.686,62.308,Medium
0,1,female,2,63.94,350.61,15.272,73.473,Medium
1,3,female,1,47.41,260.59,18.69,59.28,Medium
0,3,male,0,55.879,330.63,19.832,68.778,Medium
0,3,male,2,58.802,379.77,19.253,69.69,Medium
0,3,female,0,56.513,218.94,19.172,68.669,Medium
0,1,female,1,64.837,319.56,14.506,45.462,Low
0,1,male,0,71.224,316.99,21.42,65.646,Medium
0,2,male,1,62.549,397.9,18.447,60.24,Medium
0,1,male,1,47.542,328.89,12.831,50.501,Low
0,1,male,0,41.751,311.83,13.303,89.859,Low
0,2,female,0,77.425,357.23,15.233,57.024,Medium
2,4,male,1,42.227,268.67,20.754,68.185,Medium
1,2,female,0,51.799,347.61,19.184,62.88,Low
0,1,male,2,43.32,380.72,18.884,106.31,Low
1,2,female,0,50.833,394.58,19.229,63.677,Low
2,4,female,0,61.048,341.23,16.467,75.621,Medium
0,2,male,1,55.767,277.67,19.018,58.947,Low
1,3,female,1,75.547,367.54,11.479,25,High
2,4,male,1,76.109,298.94,12.831,48.423,Medium
0,3,female,0,68.602,295.08,20.616,57.498,High
0,2,male,2,61.584,237.01,16.659,42.85,Medium
2,4,male,1,52.371,275.29,14.769,66.696,Medium
0,2,male,1,56.074,360.79,15.893,46.988,Medium
0,2,male,2,67.547,329.13,12.478,65.949,Medium
0,2,female,0,53.2,338.71,14.178,58.278,Medium
2,3,female,2,76.112,279.94,21.167,54.763,Low
1,3,male,2,39.921,364.96,14.477,51.316,High
0,2,male,0,65.503,282.46,19.361,71.756,Medium
2,4,female,1,45.675,273,14.358,37.203,Low
0,4,female,1,63.862,359.77,17.96,70.589,High
0,1,male,3,68.67,301.62,17.857,55.209,Medium
0,2,male,2,63.335,280.33,14.483,47.099,Medium
0,2,female,0,65.889,324.86,17.626,81.446,Medium
0,1,male,0,61.135,346.31,17.731,87.914,Medium
0,2,male,2,67.918,313.37,16.269,44.969,Low
0,2,male,0,68.476,350,19.787,60.98,Medium
2,4,male,1,74.708,334.34,16.73,78.305,Medium
2,5,male,1,60.189,341.22,18.041,85.136,High
0,1,female,1,63.155,281.99,21.832,81.856,Low
0,1,female,2,84.057,454.2,16.92,60.763,Medium
1,3,male,2,49.241,234.16,17.642,54.253,Medium
0,3,male,1,51.298,276.51,18.712,68.376,Medium
0,2,male,1,84.005,389.4,13.67,50.38,Low
0,1,male,1,66.261,269.59,19.985,65.717,Medium
1,4,female,3,79.534,368.66,16.237,47.723,High
1,3,female,1,59.918,337.27,16.695,57.66,Medium
0,2,female,1,54.075,397.79,20.07,71.385,Low
2,4,male,0,56.578,281.75,22.753,69.29,Medium
0,1,female,1,81.523,303.03,15.624,0,Low
2,4,female,2,53.123,353.23,13.679,68.275,Medium
1,5,male,1,70.692,305.4,16.88,55.259,Medium
0,1,male,2,67.862,326.55,21.45,100.001,Medium
1,3,male,2,54.834,276.62,13.557,57.829,Medium
0,2,male,1,55.611,446.2,11.029,0,Medium
0,2,female,2,80.052,304.63,13.492,47.717,Medium
1,2,female,1,51.074,294.21,14.61,57.83,Low
1,3,male,1,50.597,346.63,19.566,63.005,Medium
1,3,male,0,61.544,312.81,15.772,44.513,Medium
2,4,male,0,43.886,421.53,16.525,57.826,Medium
0,2,male,1,57.593,305.77,16.443,59.941,High
0,1,male,0,38.053,264.61,15.353,98.665,Low
0,2,female,1,82.105,317.91,15.411,56.551,Medium
0,2,male,1,49.233,446.76,11.721,51.452,Medium
0,2,female,1,50.061,321.79,19.671,82.317,Low
0,2,male,2,56.32,258.79,15.572,34.214,High
0,1,female,1,51.041,244.15,23.565,60.808,Low
1,3,male,0,47.86,266.25,21.19,62.742,Medium
0,2,female,2,56.048,304.25,20.725,36.472,Medium
0,2,male,0,60.634,301.02,20.377,55.042,Medium
0,1,female,0,40.367,318.39,22.381,64.555,Low
0,1,male,1,44.18,330.24,15.333,96.452,Low
0,1,female,0,55.811,255.48,17.418,53.181,Low
0,1,male,0,49.506,330.4,14.611,65.1,Low
1,2,female,0,60.828,280.51,16.597,55.265,Medium
0,1,male,1,68.45,346.37,10.987,42.528,Low
0,2,male,0,69.602,271.49,16.32,57.016,Medium
0,2,male,1,51.609,317.79,17.285,53.653,Medium
0,2,male,0,50.98,242.84,22.16,96.4,High
0,2,male,1,41.721,241.77,14.068,106.287,Medium
2,4,female,4,62.626,373.79,17.551,85.509,Medium
0,2,male,1,60.74,324.11,14.011,54.405,Low
0,3,female,0,58.511,356.85,15.073,70.75,High
2,4,male,1,25.669,295.4,17.964,85.462,Medium
1,2,female,3,69.554,378.46,18.108,71.898,Low
0,2,male,1,41.333,296.49,15.678,29.309,Medium
2,4,male,3,50.474,263.12,20.228,0,High
0,2,male,0,59.756,350.49,17.475,61.567,Medium
0,2,male,1,37.83,223.71,18.622,86.652,Low
2,4,male,1,52.09,352.29,11.218,66.888,Medium
0,1,female,1,69.662,324.28,17.447,50.583,Medium
1,2,male,0,65.757,350.06,23.836,50.043,Low
0,3,male,0,61.467,290.11,11.677,60.348,Medium
0,2,female,0,57.242,336.1,19.546,51.531,Low
2,4,male,1,46.725,284.84,20.173,73.585,Medium
0,4,male,2,60.874,452.06,20.493,45.666,High
1,2,female,2,73.668,319.99,14.046,64.419,Medium
2,4,male,1,39.612,442.7,18.883,55.418,Medium
0,1,female,1,22.398,290.48,14.818,65.378,Low
1,3,female,0,57.93,406.78,19.4,61.214,Low
0,2,male,1,31.57,205.88,16.719,91.466,Medium
0,2,male,1,58.028,341.96,15.173,51.374,Medium
3,5,male,2,43.507,343.69,12.611,44.925,Medium
